"datasets_name","general.attrToInst","general.catToNum","general.freqClass.mean","general.freqClass.sd","general.instToAttr","general.nrAttr","general.nrBin","general.nrCat","general.nrClass","general.nrInst","general.nrNum","general.numToCat","statistical.canCor.mean","statistical.canCor.sd","statistical.gravity","statistical.cor.mean","statistical.cor.sd","statistical.cov.mean","statistical.cov.sd","statistical.nrDisc","statistical.eigenvalues.mean","statistical.eigenvalues.sd","statistical.gMean.mean","statistical.gMean.sd","statistical.hMean.mean","statistical.hMean.sd","statistical.iqRange.mean","statistical.iqRange.sd","statistical.kurtosis.mean","statistical.kurtosis.sd","statistical.mad.mean","statistical.mad.sd","statistical.max.mean","statistical.max.sd","statistical.mean.mean","statistical.mean.sd","statistical.median.mean","statistical.median.sd","statistical.min.mean","statistical.min.sd","statistical.nrCorAttr","statistical.nrNorm","statistical.nrOutliers","statistical.range.mean","statistical.range.sd","statistical.sd.mean","statistical.sd.sd","statistical.sdRatio","statistical.skewness.mean","statistical.skewness.sd","statistical.sparsity.mean","statistical.sparsity.sd","statistical.tMean.mean","statistical.tMean.sd","statistical.var.mean","statistical.var.sd","statistical.wLambda","infotheo.attrConc.mean","infotheo.attrConc.sd","infotheo.attrEnt.mean","infotheo.attrEnt.sd","infotheo.classConc.mean","infotheo.classConc.sd","infotheo.classEnt","infotheo.eqNumAttr","infotheo.jointEnt.mean","infotheo.jointEnt.sd","infotheo.mutInf.mean","infotheo.mutInf.sd","infotheo.nsRatio","model.based.leaves","model.based.leavesBranch.mean","model.based.leavesBranch.sd","model.based.leavesCorrob.mean","model.based.leavesCorrob.sd","model.based.leavesHomo.mean","model.based.leavesHomo.sd","model.based.leavesPerClass.mean","model.based.leavesPerClass.sd","model.based.nodes","model.based.nodesPerAttr","model.based.nodesPerInst","model.based.nodesPerLevel.mean","model.based.nodesPerLevel.sd","model.based.nodesRepeated.mean","model.based.nodesRepeated.sd","model.based.treeDepth.mean","model.based.treeDepth.sd","model.based.treeImbalance.mean","model.based.treeImbalance.sd","model.based.treeShape.mean","model.based.treeShape.sd","model.based.varImportance.mean","model.based.varImportance.sd","landmarking.bestNode.mean","landmarking.bestNode.sd","landmarking.eliteNN.mean","landmarking.eliteNN.sd","landmarking.linearDiscr.mean","landmarking.linearDiscr.sd","landmarking.naiveBayes.mean","landmarking.naiveBayes.sd","landmarking.oneNN.mean","landmarking.oneNN.sd","landmarking.randomNode.mean","landmarking.randomNode.sd","landmarking.worstNode.mean","ANN.f1m","C4.5.f1m","kNN.f1m","SVM.f1m","RF.f1m"
"40910_Speech.RData",0.10851871947911,0,0.5,0.683702812845593,9.215,400,0,0,2,3686,400,0,0.418536872321422,0,3.56243206823834,0.0269830638093716,0.0206180172271525,0.0222123318399908,0.01715081795446,1,0.821136741391805,0.562524709889608,0,0,0.386097780422653,20.3206284785531,1.195106584375,0.0345852586789102,0.180988637489578,0.107118822123743,0.8860776135225,0.0255239395850674,3.45204775,0.394445214463263,0.00868498181972328,0.208836934928708,0.00964475125,0.21037885892928,-3.4447925,0.402738480223061,0,222,400,6.89684025,0.493911053000058,0.905930012703668,0.020703261509451,0,-0.00402713405539184,0.0600616123254483,3.23709287217296e-06,7.69472175288457e-07,0.0091975661505425,0.210091695324635,0.821136741391805,0.0376858960953508,0,0.00394405603035652,0.000409784222704743,3.90680045068561,2.84022563682036e-06,0.000305441786460328,0.000116019150783625,0.121599412378176,37.0160140812691,4.02511481427082,0.00128616739158869,0.00328504879296845,0.00128620941448876,1188.26709979103,55,19.2545454545455,8.55097607990994,0.0181818181818182,0.0936665192682513,310728007.582723,572635174.050398,0.5,0.115708382375981,54,0.135,0.0146500271296799,1.8,0.805155799872898,1.38461538461538,1.47996060785742,18.4403669724771,8.44418624531492,0.0275813445423509,0.0767902379657961,0.0363813926550475,0.111215981139567,0.0138356164383562,0.0125421663229707,0.983451869154414,0.000833299314622692,0.979109934430719,0.00701911365637221,0.979925151822023,0.0044657096737746,0.974500663176432,0.00406758553686746,0.9891539803324,0.00541354835026062,0.983451869154414,0.000833299314622692,0.983451869154414,0.668295774578072,0.597601050682905,0.805775597610107,0.745286566564286,0
"40975_car.RData",0.00347222222222222,0,0.25,0.312365297328615,288,6,0,6,4,1728,0,0,0.433274902264852,0.281227887451184,1.0365057177783,0.0458333333333333,0.124051019593492,0.00903300521134916,0.0249735691952252,3,0.200636942675159,0.107251991016327,0,0,0,0,0.53125,0.375,-0.981504917362808,0.416184553121071,0,0,1,0,0.28125,0.0416666666666667,0,0,0,0,0,16,10,1,0,0.447539149001231,0.0192014662332683,0,0.985996360255074,0.223602638581202,0.29125651418645,0.0456699758429322,0.135838150289017,0.069364161849711,0.200636942675159,0.0173711638679792,-3.36431114129263,0,0,1.79248125036058,0.227325400565557,0.0546064850233708,0.055179656428526,1.20574097001218,10.5382491776449,2.88380653806284,0.300813519533338,0.114415682309918,0.104021199545915,14.6663947998429,64,8.4375,1.88456554717189,0.015625,0.049324121984229,4007.49090909091,3301.92620682686,0.25,0.167802121808198,63,10.5,0.0364583333333333,5.72727272727273,4.77683805651624,10.5,3.39116499156263,7.51181102362205,2.20341056608492,0.0894082398668782,0.117016231795874,0.0439605712890625,0.086641626581151,0.165,0.107656862298694,0.700275346970037,0.0181641418581879,0.75523430725849,0.0188493660317849,0,0,0.864580486864178,0.0234979410002597,0.75523430725849,0.0188493660317849,0.700275346970037,0.0181641418581879,0.700275346970037,0.986062683505478,0.810649792108955,0.694638519989377,0.877220994400023,0.925233830463519
"40981_Australian.RData",0.0202898550724638,1.33333333333333,0.5,0.0778842251741704,49.2857142857143,14,4,8,2,690,6,0.75,0.790437554526548,0,73.8462065345276,0.0715875018089556,0.0947422771460487,9.76872116929058,80.5512060090008,1,595.606285582068,1848.25413059149,0,0,2.59450722418961,10.3569664164726,13.8071428571429,35.7062713696915,34.3972443059432,71.4017696088232,7.5189,22.4344712400753,33.1428571428571,83.1551147509502,11.1910559006211,30.8948419171725,8.44285714285714,26.5808343793516,0.171428571428571,0.382385260431097,0.00840336134453781,35,24,32.9714285714286,82.8256445490042,9.11171168795016,22.9708285910509,0,3.79542194620634,4.73402456763616,0.208257703258272,0.220646650366102,9.60027605244997,28.0282326551709,595.606285582069,1784.93351218825,0,0.0391596325817161,0.0910861246822134,1.89774873928376,1.03958475336716,0.0711664372956397,0.141158106941272,0.991230898903352,9.89239299555342,2.7887783118398,1.05137749580942,0.100201326347316,0.114656260654688,17.9393574762256,83,7.62650602409639,1.77867341203229,0.0120481927710843,0.02864051290845,3263.65714285714,2613.82239050043,0.5,0.00851935880947646,82,5.85714285714286,0.118840579710145,8.2,5.15967268557049,6.30769230769231,6.21000020644948,6.67878787878788,2.17240980836074,0.110684994162319,0.0720649671214307,0.061511671686747,0.0738469843331732,0.0721428571428571,0.0664690293906257,0.855372061868226,0.0488881012649152,0.826068079405675,0.0705673255317286,0,0,0.844930580928023,0.0333583881516974,0.826068079405675,0.0705673255317286,0.638175557179394,0.105782935016208,0.554805748386311,0.836364879612938,0.847758388438986,0.800931480309339,0.84972620993154,0.868946014563374
"40982_steel-plates-fault.RData",0.0139103554868624,0,0.142857142857143,0.114908758285923,71.8888888888889,27,2,0,7,1941,27,0,0.55188828411098,0.211906193386673,1235066.60035175,0.245368636072752,0.225964251382207,9021000703.34775,168087348346.316,6,242991510502.357,1211220382472.66,0,0,24209.9827327517,85272.5190090871,129639.66117037,456248.344604324,109.185173387671,344.894729034677,90501.9906990422,323210.999728062,1398296.85056667,4014171.01086311,130102.825196405,440072.016165609,90009.4072703704,321145.370299738,555.474211111111,1792.11147488964,0.13960113960114,27,15,1397741.37635556,4012672.2924165,150690.091526298,478284.924097395,0,3.73546691659961,8.63069721861328,0.0527227146305828,0.14375808130794,95119.9527883707,337599.654087053,242991510502.357,839160474281.169,0.0730904434031477,0.086113389564618,0.130041778750584,3.18325648984657,0.835690775756299,0.102615303530808,0.0891385067589744,2.41069044227244,5.80959928369848,5.17899741072315,0.816424690657379,0.414949521395864,0.164861534816249,6.67143068182919,139,10.568345323741,3.10224406788038,0.00719424460431655,0.016368608372299,153726.586923775,547874.743512914,0.142857142857143,0.153594936012867,138,5.11111111111111,0.071097372488408,7.26315789473684,6.53913097575883,6,4.55272146383597,9.6101083032491,3.33834317186766,0.0533923368444362,0.0849940999813435,0.0291156631579502,0.0744371657548982,0.0366666666666667,0.0264575131106459,0.49505396519857,0.00974579094496455,0.738713084169224,0.0341863167152428,0.691889287790447,0.0242250344450153,0.60948588857295,0.0222255929557572,0.738713084169224,0.0341863167152428,0.415940089338184,0.0598019701004363,0.354850148116665,0.728511514037748,0.772943083638527,0.753763390618758,0.780412309042611,0.808964971510203
"40983_wilt.RData",0.00103327133705311,0,0.5,0.630828678318315,967.8,5,0,0,2,4839,5,0,0.390823801731161,0,93.804644911197,0.237690294106507,0.26477413077608,894.125063996231,1333.28894401057,1,6532.04219979689,10800.2721262926,0,0,160.169966466595,197.469811542691,61.7854866,88.7593139742194,47.9360296711175,55.3902246819058,45.18215286396,65.484019238729,1076.1246028,833.745873441516,204.971168902749,193.759195230554,198.045972,192.411211398002,50.8578946,52.072449695357,0.1,5,5,1025.2667082,785.429954503831,61.2054744994502,59.0119912718385,1.04954668057339,3.37133821735051,3.91983932838204,1.54008521360669e-05,1.555252680419e-05,199.203276308571,193.588647534897,6532.04219979689,10229.814881739,0.847256756000368,0.0391451681339372,0.0640002558817317,3.99995993288697,2.02617600473309e-05,0.00180311225179383,0.0010875097076948,0.302890317198834,13.8332837452915,4.28095448601591,0.00978045555786903,0.0218957640698962,0.00976186952594866,181.681906880171,77,7.12987012987013,1.85210157552703,0.012987012987013,0.0444885923983244,3179.49206349206,5756.98723349045,0.5,0.0275496148514239,76,15.2,0.0157057243232073,6.33333333333333,5.38235050602401,15.2,6.53452370108182,6.18300653594771,2.23735601858631,0.106106521756258,0.104034045305986,0.072950487012987,0.0577718415273334,0.198,0.209690247746527,0.946064059068215,0.00662810078154768,0.952472015644462,0.00972429037643197,0.942962320675128,0.00781365785147598,0.893985082125134,0.0114619066842568,0.952472015644462,0.00972429037643197,0.946064059068215,0.00662810078154768,0.946064059068215,0.875952488483385,0.909268485609075,0.822953757487035,0.927727096796931,0.906283633370595
"40984_segment.RData",0.00779220779220779,0,0.142857142857143,0,128.333333333333,18,0,0,7,2310,18,0,0.736422747549109,0.27380988104385,250.194505367716,0,0,204.007083185916,441.406503790609,6,955.119742684653,2364.187782266,0,0,5.1397768666753,19.6744205451642,21.8462822083333,26.9757977949141,0,0,14.0393890670833,17.4424171819579,197.661390277778,374.225765402971,19.061993650369,31.7950817962162,13.8605755,29.6942420836267,-4.39134333421637,14.6212146882354,0,17,15,202.052733611994,371.972386589156,22.6679468137816,21.6157768346069,0,0,0,0.0891196228673127,0.246188500198698,15.274184720178,30.3083897643736,955.119742684653,1164.49625986245,0,0.127578233945915,0.150592232023484,3.3114366920007,1.09534042343861,0.132516545170495,0.0713958426994007,2.8073549220576,2.89796560810144,5.15005861246248,0.850133703379865,0.968733001595832,0.54721515677844,2.41831721077494,40,8.975,3.26196024123296,0.025,0.0458907705344826,10177.0508602509,20274.5346273317,0.142857142857143,0.113389341902768,39,2.16666666666667,0.0168831168831169,2.6,1.45405835999994,3.54545454545455,3.64317543809343,8.10126582278481,3.37257010992819,0.0575009847615673,0.101829126134598,0.0610763549804687,0.114792953668799,0.0673333333333333,0.0425049016781202,0.255411255411255,0.0125797949308533,0.970562770562771,0.017049414704464,0,0,0.787878787878788,0.0357561665032146,0.962770562770563,0.0166039248065137,0.241298701298701,0.0439766473642839,0.257575757575758,0.957591594266747,0.964577364147686,0.955777969547582,0.890660167071799,0.972983675263268
"40994_climate-model-simulation-crashes.RData",0.0333333333333333,0,0.5,0.586636736984395,30,18,0,0,2,540,18,0,0.527250256862977,0,0.550182512696576,0.00922891304496741,0.0072781428576107,0.000770480677680241,0.000607603445600641,1,0.0834869940713099,0.00415811252023427,0.367940017264336,0.00114457851160554,0.114336997582347,0.0312947539773757,0.498450374992688,0.0014402066781847,-1.20667440231783,0.000681960653425015,0.37053575434705,0.00100756230185288,0.998584903517154,0.00095559385174755,0.500022058060614,6.02985581923996e-05,0.49994269717387,0.000587391738555202,0.0013603894167183,0.00117585374773166,0,18,0,0.997224514100436,0.00159445835043332,0.288941147846248,8.70249600063261e-05,1.01924786669885,5.43885208931708e-06,0.000706239359940784,0,0,0.500009275493933,8.41329250565374e-05,0.08348699407131,5.02922365576221e-05,0.722007166637925,0.0127696962360464,0.00285515745266867,2.99968706117885,0,0.00376519442564498,0.00458540883652127,0.420191037085177,20.6159958255503,3.39949630149609,0.0245318716743391,0.0203817967679454,0.0245318716743391,146.174809725141,25,5.28,1.51437555888007,0.04,0.107330219177957,256.761904761905,214.762784639031,0.5,0.0282842712474619,24,1.33333333333333,0.0444444444444444,3,1.69030850945703,2.18181818181818,1.4709304414677,4.40816326530612,1.86991942057827,0.132525821460934,0.131939202680114,0.1659375,0.103724975019078,0.0561111111111111,0.045262487895138,0.914786862334032,0.0429340333690068,0.894344069627088,0.0413391120734189,0.955404358045867,0.0268336960258223,0.94624483832031,0.0321832125945519,0.888889524172543,0.042751529550617,0.914423225970396,0.0429785440517806,0.912900069881202,0.811620390344071,0.752500911160245,0.653678395542777,0.819019779445039,0.686944689539981
"40997_jungle_chess_2pcs_endgame_panther_lion.RData",0.00935374149659864,1.2,0.333333333333333,0.26704513636282,106.909090909091,44,24,24,3,4704,20,0.833333333333333,0.677911288771632,0.360122259785093,5.15938733037603,0.157067375104551,0.220617861814745,0.297149000154844,0.923954313387529,2,2.6916072879652,7.43330030263497,0,0,0.984067867726179,1.7132452753085,2.06382978723404,1.93822257571376,59.315766364188,281.618467147117,1.34064893617021,1.71872577862741,4.63829787234043,4.57034644255721,2.06941579823419,2.19511430869925,2.03191489361702,2.24190392523648,0.340425531914894,0.915485040000319,0.103607770582794,47,16,4.29787234042553,4.29820434507765,1.24281205643277,1.08257139112389,0,2.03592206943406,7.61788806709826,0.327985829336998,0.196848508952782,2.00571846181665,2.17346354936998,2.6916072879652,3.3192744150816,0,0.0693693337740449,0.15079170628589,1.68371465700885,1.17770517437355,0.0816160302607493,0.129374695685563,1.15969407370637,11.2421158764473,2.74025252004709,1.16939648972338,0.103156210668134,0.111077421779328,15.3219901749355,12,3.91666666666667,0.996204919895622,0.0833333333333333,0.120436606938747,51.6,20.2400143729737,0.333333333333333,0.144337567297406,11,0.25,0.00233843537414966,2.2,0.836660026534076,1.1,0.316227766016838,3.1304347826087,1.3916748518532,0.206059560697857,0.0714173396086003,0.270833333333333,0.112542079672315,0.0282352941176471,0.0435869446839368,0.895622948031395,0.00839069911249644,0.998511084251174,0.00284187593661551,0,0,0.906039524058955,0.00870243071058211,0.99851198388772,0.00201590690016504,0.623505768526023,0.0846088349427523,0.53634344906983,0.889267401785263,0.997538178743904,0.992027489015254,0.986286296938898,0.998487822139346
"40999_jungle_chess_2pcs_endgame_elephant_elephant.RData",0.0174393874946831,1.05,0.5,0.0845159530044321,57.3414634146341,41,19,21,2,2351,20,0.952380952380952,0.809120570225355,0,5.28794291428403,0,0,0.392279611888481,1.2271670023103,1,3.24202268757605,9.37859479080995,0,0,1.18918199154543,2.06123328650317,2.20454545454545,2.11945084434784,0,0,1.44890454545455,1.93145050083821,5.04545454545455,4.72969120116218,2.39991686323035,2.49883732153561,2.36363636363636,2.60670788624816,0.5,1.51734161657662,0,42,12,4.54545454545455,4.56199948744706,1.34812443392951,1.20735787570932,0,0,0,0.338577636398083,0.246915983879192,2.34127955672959,2.52282979972455,3.24202268757605,3.87245523116368,0,0.0984710001220991,0.185020386012977,1.7936514777187,1.1451378712501,0.0533767722591175,0.0728615092309624,0.989670229243919,12.4433137138443,2.70378740830206,1.13070291110759,0.0795342986605589,0.0625670828867084,21.5519242380416,6,2.66666666666667,0.516397779494322,0.166666666666667,0.144634176598957,14.6666666666667,2.06559111797729,0.5,0,5,0.121951219512195,0.00212675457252233,1.66666666666667,0.577350269189626,1,0,2,1,0.353553390593274,0,0.416666666666667,0.0645497224367903,0.0480952380952381,0.0307602093001734,0.733308506014961,0.0135063793429363,1,0,0,0,0.802187824596768,0.0174188941896773,1,0,0.613963131971607,0.0614894570408749,0.607854170712086,1,1,0.997153624915787,0.994092316141269,1
"41000_jungle_chess_2pcs_endgame_panther_elephant.RData",0.00892857142857143,1.1,0.333333333333333,0.257893510392297,112,42,22,22,3,4704,20,0.909090909090909,0.596032056085137,0.339429005637544,5.86428905786747,0.174006466183908,0.248989428694618,0.378327061230831,1.20426224057425,2,3.27656443138126,9.27742419299512,0,0,1.07769325403671,1.82414611491337,2.31111111111111,2.05406716520953,1.27953106668656,7.74013818487153,1.53202,1.89259302576698,4.95555555555556,4.7143666091271,2.2910903250189,2.37627301563442,2.25555555555556,2.48546278437744,0.355555555555556,0.933116858012474,0.134343434343434,45,12,4.6,4.44869746003356,1.39613655657906,1.16513286020032,0,0.47372073383059,1.6713264417398,0.318741314913971,0.199037099900399,2.23371104815864,2.39824536984901,3.27656443138127,3.79927217763126,0,0.0895211623184488,0.185444511493819,1.7822557907075,1.17126363653496,0.0614575968242309,0.0960107512881532,1.19958234721577,14.2703511165748,2.89777697240489,1.16138249912821,0.0840611655183784,0.0830227440832321,20.2018924519651,11,3.90909090909091,1.13618180363404,0.0909090909090909,0.10218493015287,48.2666666666667,19.4182960689712,0.333333333333333,0.138865930150177,10,0.238095238095238,0.00212585034013605,2,0.707106781186548,1.25,0.462910049886276,3.14285714285714,1.45896244933563,0.198257126301968,0.11291388205587,0.272727272727273,0.130422172891798,0.0309375,0.0335395168949761,0.777009079270141,0.00836488018451614,0.992773577363871,0.00439033498754945,0,0,0.669233898481559,0.0115853869101847,0.997236731818767,0.0026550606196568,0.601920782532641,0.0732183503594756,0.530389199842155,0.995934049077185,0.99807429373305,0.994127774582554,0.992565465091872,0.997299872198914
"41004_jungle_chess_2pcs_endgame_lion_elephant.RData",0.00935374149659864,1.2,0.333333333333333,0.0962878795977927,106.909090909091,44,24,24,3,4704,20,0.833333333333333,0.894106509194814,0.0674264896035894,10.2312138013004,0.157067375104551,0.220617861814745,0.289316300220954,0.922257089042012,2,2.65968560827681,7.41786197277883,0,0,1.05477163204696,1.89775249945827,2.02127659574468,1.95035517057711,59.315766364188,281.618467147117,1.30910425531915,1.72271406090322,4.68085106382979,4.58782122665766,2.13324558546823,2.30096506194153,2.09574468085106,2.34668660463035,0.425531914893617,1.28104374651338,0.103607770582794,47,16,4.25531914893617,4.32619968335692,1.22153319878453,1.09221042197015,0,2.03592206943406,7.61788806709826,0.327985829336998,0.196848508952782,2.06954824905069,2.28214056023895,2.65968560827682,3.33936224784248,0,0.0693693337740449,0.15079170628589,1.68371465700885,1.17770517437355,0.134046653203332,0.177467103409296,1.54611738111395,7.75831319326428,3.03054678853321,1.13345537506423,0.199285249589599,0.179083854144173,7.44876708374672,18,5.27777777777778,2.02355411141636,0.0555555555555556,0.100161064658082,224.704761904762,212.011095770698,0.333333333333333,0.111111111111111,17,0.386363636363636,0.00361394557823129,2.125,0.640869944461656,1.30769230769231,0.630425171956115,4.45714285714286,2.22740758232864,0.118708099255294,0.114279050287429,0.186631944444444,0.147768152452025,0.0291176470588235,0.0296819144055896,0.710670480909673,0.00960776449111308,0.997237656412341,0.00301179265252724,0,0,0.907109584487278,0.0100751663873181,0.997662284862447,0.00254417481696491,0.503517664474027,0.0699840040326504,0.609710746481989,0.997882454016536,0.99853029882668,0.992514692909882,0.986495776853334,0.997678580099584
"41005_jungle_chess_2pcs_endgame_rat_rat.RData",0.0117486338797814,1.15,0.5,0.0869393583426083,85.1162790697674,43,21,23,2,3660,20,0.869565217391304,0.815448696938396,0,4.69819437862536,0,0,0.307405118627161,0.971258122195505,1,2.6550284057945,7.62242807962421,0,0,0.862131605295222,1.6548548222954,1.93478260869565,1.71790795139571,0,0,1.0958347826087,1.44707912418505,4.56521739130435,4.77796876373699,1.96093490140176,2.23417679441816,1.93478260869565,2.34190970423753,0.173913043478261,0.48553969175602,0,44,13,4.39130434782609,4.51898838664666,1.22283841458518,1.08879089319839,0,0,0,0.346175263855148,0.2433644358564,1.88600815712362,2.2258360436333,2.6550284057945,3.22531933277507,0,0.0885770315668475,0.177644204861872,1.78264626223409,1.195777761381,0.0503575498207312,0.074997234424304,0.989067817437825,13.0328840939267,2.69582390752662,1.17947241644896,0.0758901721452987,0.0639192938753671,22.4898170848927,6,2.66666666666667,0.516397779494322,0.166666666666667,0.143790315016644,14.6666666666667,2.06559111797729,0.5,0,5,0.116279069767442,0.00136612021857923,1.66666666666667,0.577350269189626,1,0,2,1,0.353553390593274,0,0.416666666666667,0.0645497224367903,0.0434782608695652,0.0319955530506938,0.745868388637975,0.0193505355079876,1,0,0,0,0.81145608599903,0.0129272860570154,1,0,0.606167444290993,0.0614995475338595,0.561475868761898,1,1,0.998448461186181,0.995011932752394,1
"41007_jungle_chess_2pcs_endgame_lion_lion.RData",0.0182823129251701,1.15,0.5,0.136490849769852,54.6976744186046,43,21,23,2,2352,20,0.869565217391304,0.851487976987157,0,5.44660242026126,0,0,0.226585026591037,0.789446714763468,1,2.20043621978779,6.32143353289736,0,0,1.0267622301034,1.81466122755099,1.78260869565217,1.88459301209997,0,0,1.06360434782609,1.6139407872873,4.19565217391304,3.87366932115557,2.0323036823425,2.14825977491464,2.04347826086957,2.27015928701177,0.434782608695652,1.29361120576888,0,44,17,3.76086956521739,3.68290213227857,1.09801012794432,1.00842296043647,0,0,0,0.352663628959713,0.236418382902431,2.00535780268506,2.16972052833423,2.20043621978779,2.99301585727564,0,0.0706652316737866,0.148044534295598,1.61326337875765,1.09119689064669,0.06586999215276,0.101820339209074,0.972953506468273,11.558554099842,2.50204082842297,1.08207393416934,0.0841760568029502,0.0774582062906729,18.1653474875187,36,6.72222222222222,2.03696007550623,0.0277777777777778,0.0740514658175057,950.977777777778,913.765212633198,0.5,0.0785674201318387,35,0.813953488372093,0.0148809523809524,3.5,2.0138409955991,2.05882352941176,1.47777654921567,5.83098591549296,2.30518617465028,0.0944837681888504,0.098912181218338,0.103895399305556,0.12334795174194,0.033,0.0403561728816692,0.846957721126491,0.0233477338106212,0.977888491281928,0.00772373673236972,0,0,0.872049787172398,0.0248762784719906,0.981292777423322,0.00878846165345701,0.634843048504967,0.0596573444867251,0.607162457889108,0.994032984821824,0.988294981883197,0.975102321432112,0.972304512117573,0.996161573889224
"41082_USPS.RData",0.0275328027532803,0,0.1,0.0290272500186849,36.3203125,256,0,0,10,9298,256,0,0.790821038568036,0.124836824755592,8.33485298507921,0.207460888355516,0.190386492150934,0.0541387881211245,0.0619426196544828,9,0.265324816434892,1.32359057855285,0,0,-0.840135430778541,3.40466924859216,0.715952489257813,0.472823521281351,4.76156144927227,13.8311953761108,0.39097222985625,0.354362313333807,0.8399554609375,0.254127816371656,-0.497716705134421,0.313745816047642,-0.63275634765625,0.376869587690241,-0.99999972265625,3.65003819144727e-06,0.0873468137254902,256,106,1.83995518359375,0.254127641146407,0.486361314377722,0.169971589411309,0,1.46520334699808,1.78398910962595,4.98919774805011e-05,7.65234187654235e-05,-0.587831790641801,0.35437704294079,0.265324816434892,0.139070509454064,0,0.041095267431931,0.0588467233832976,4.07947339298703,0.493235171725181,0.0846287355978089,0.0656229732490497,3.27280261012596,5.60052952896322,6.76790222324081,0.5444871663713,0.584373779872173,0.167348244074126,5.98093161174921,75,8,2.04675088596272,0.0133333333333333,0.0263626161859416,4022.06695526696,3507.71836023233,0.1,0.0393778781037097,74,0.2890625,0.00795870079587008,6.72727272727273,4.4741682822824,1.23333333333333,0.464563460723665,7.06040268456376,2.37733722243647,0.092347348053205,0.106778367591484,0.0592708333333333,0.0865788214698667,0.00459459459459459,0.0072211173539964,0.284131505801354,0.0189404823722421,0.967198428476465,0.00541875516587299,0.916748103465013,0.00773272668584275,0.785224485494637,0.010825774535632,0.964835001733918,0.00541425409243823,0.270920637044358,0.0305007313492095,0.272963893172907,0.970648014636043,0.883592269110609,0.962537079536066,0.97258071541841,0.959738592720177
"4153_Smartphone-Based_Recognition_of_Human_Activities.RData",0.366666666666667,0,0.166666666666667,0,2.72727272727273,66,0,0,6,180,66,0,0.935831969716813,0.112313141317954,1.41856796505199,0.600760198798111,0.36031390276559,0.0727886570941474,0.0666334007686857,5,0.110995565663438,0.805234368732726,0,0,-0.185266319338427,1.25149160350454,0.488675152328738,0.300133978632942,0.861327046990625,6.04367423795719,0.252532736983298,0.18418340088935,0.312027408378294,0.330471425851004,-0.484362790111198,0.322631486746451,-0.580423654907212,0.38233259025371,-0.803993132952583,0.364155498630612,0.564102564102564,66,25,1.11602054133088,0.543725483334498,0.292530299894657,0.160663283549583,0,0.478145318945686,0.860360095052613,0,0,-0.527434847920322,0.351206990735252,0.110995565663438,0.0762750949663149,0,0.23699872658206,0.173305027204825,2.32192809488736,0,0.26138468013468,0.0683592791017466,2.58496250072116,2.99136851955735,4.04275015827328,0.206817370104871,0.864140437335239,0.206817370104871,1.68698002612575,8,3.25,0.886405260427918,0.125,0.0704608162838985,25.3333333333333,7.40656079818041,0.166666666666667,0.0645497224367903,7,0.106060606060606,0.0388888888888889,1.75,0.5,1,0,2.53333333333333,1.24594580635795,0.258000532740044,0.0827512023051007,0.34375,0.11080065755349,0.0337931034482759,0.0178112711312344,0.333333333333333,0,0.966666666666667,0.0388447721544501,0.955555555555555,0.0351364184463153,0.9,0.0573775310549247,0.961111111111111,0.0374971420950307,0.317777777777778,0.0289102772466915,0.322222222222222,0.95485908649174,0.924289682539683,0.930746031746032,0.942738095238095,0.974178571428571
"43_haberman.RData",0.00980392156862745,0.5,0.5,0.332756132323081,102,3,0,1,2,306,2,2,0.364374725863281,0,4.95483735038036,0.0783988736134166,0.031178217322822,0.0916390263545519,0.515811425071788,1,12.0942446924125,33.1615721136707,0,0,3.58381601581497,13.4094116684128,1.48214285714286,4.52181069683617,8.02614009086743,5.97552030150193,0.9531,3.1642119551198,10.5,24.902116067021,4.10597572362278,13.9561500143826,3.78571428571429,13.8795841847966,2.14285714285714,8.01783725737273,0,14,13,8.35714285714286,18.7025590304031,1.51947230084279,3.24625560242254,0,2.91530153640158,1.07374536101532,0.0422031319137914,0.0335478358355746,3.83579192546584,13.9216613703955,12.0942446924125,33.1042047126025,-0.0120856408800803,0.0209913107721778,0.00940016957512708,2.73647163235643,0.725916214439127,0.017268436229093,0.0202515318301265,0.833764907210665,17.3825570126087,3.52227093205574,0.746165159060409,0.0479656075113621,0.031746841407783,56.0507030836254,95,8.69473684210526,2.77555317166409,0.0105263157894737,0.0166032106202291,17512.0353424353,36500.4636536949,0.5,0.0967619805834223,94,31.3333333333333,0.30718954248366,6.26666666666667,4.16561891588524,31.3333333333333,18.0092568789868,7.74603174603175,3.03508694870853,0.0677333568855595,0.0810077337314986,0.0522904245476974,0.0751544502967394,0.336666666666667,0.125033328890074,0.70616935483871,0.0778503795091259,0.642943548387097,0.0839933025971001,0,0,0.751350806451613,0.102724975587241,0.642943548387097,0.0839933025971001,0.725494623655914,0.0901373484499043,0.728864247311828,0.587351123079671,0.568007061930279,0.550714586403979,0.541920073378618,0.618886836082836
